time,qy_1,qy_2,qy_3,qy_4,vpd,co2,temp_1,temp_2,temp_3,temp_4,eppfd_1,eppfd_2,eppfd_3,eppfd_4,eppfdi_1,eppfdi_2,eppfdi_3,eppfdi_4,ppfd_1,ppfd_2,ppfd_3,ppfd_4,ppfdi_1,ppfdi_2,ppfdi_3,ppfdi_4
2025-04-05T16:15:00Z,0.387,0.484,0.403,0.599,1.05,177,27.2,31.6,27.1,27.5,1188.497,80.56556,445.8241,368.7341,1407.61,66.98264,412.1298,215.9852,965.5259,66.94698,264.877,321.5475,1130.544,56.33279,122.6933,168.8931
2025-04-05T16:30:00Z,0.373,0.447,0.403,0.537,0.97,171,26.4,30.7,26.6,26.3,688.7955,61.24004,168.152,247.369,1498.003,90.56286,622.5471,651.4117,552.3325,50.64467,156.0952,181.3768,1181.639,78.27832,456.4399,358.7686
2025-04-05T16:45:00Z,0.465,0.494,0.458,0.621,0.98,176,27.1,30.8,26.6,26.6,915.0358,68.91408,361.3905,610.8126,376.1333,60.27853,435.8539,714.9815,704.5007,57.63772,314.7301,292.3797,346.0189,48.94511,414.0514,298.5251
2025-04-05T17:00:00Z,0.664,0.517,0.494,0.71,1,174,27.3,30.5,26.9,26.6,786.0839,58.84452,317.4478,473.6353,886.0282,57.50641,360.2857,308.8164,664.3638,47.64687,291.1881,245.4289,698.7862,45.02945,311.8575,230.2139
2025-04-05T17:15:00Z,0.764,0.529,0.525,0.726,0.77,173,25.3,29.1,26.2,25.8,238.651,37.91276,95.43355,145.8236,193.7946,36.1334,69.16716,115.2524,190.0062,31.05091,80.40249,107.3489,154.1847,29.46034,59.69901,91.9463
2025-04-05T17:30:00Z,0.655,0.496,0.489,0.701,0.77,174,26.1,29.3,26.5,26.2,594.9474,48.91261,153.2592,348.7418,891.2729,59.13095,152.223,496.4871,362.8732,39.97949,132.2138,275.9563,327.8756,48.91936,130.9476,426.0034
2025-04-05T17:45:00Z,0.738,0.539,0.534,0.729,0.78,179,26.1,29.1,26,25.7,469.5061,50.09002,171.1766,287.74,173.4952,29.31811,69.97629,111.5806,263.1109,41.21977,143.0878,222.9072,136.2499,24.06359,60.30127,89.08736
2025-04-05T18:00:00Z,0.783,0.549,0.548,0.725,0.65,178,24.8,27.7,25.5,25.1,137.1935,24.80627,67.60265,125.5042,146.5525,26.24766,55.247,89.6325,109.3476,20.29781,59.18987,91.59132,116.1062,21.34181,47.48419,69.6561
2025-04-05T18:15:00Z,0.672,0.559,0.536,0.74,0.68,184,25.6,27.8,26.7,25.6,214.2128,29.94885,136.59,224.3027,264.0588,29.71711,153.5567,299.1427,177.9916,24.47618,117.7404,184.1004,216.5651,24.29428,150.4658,247.4497
2025-04-05T18:30:00Z,0.714,0.571,0.543,0.734,1.4,180,29.1,30.4,31.4,30.1,208.935,26.92544,119.8576,218.9363,216.5052,26.5371,114.4667,254.9141,164.7814,22.03176,127.6081,173.1813,166.893,21.79638,108.306,173.3426
2025-04-05T18:45:00Z,0.785,0.585,0.57,0.74,1.96,176,30.7,31.4,31.4,31.2,175.5636,26.0736,88.18974,148.7166,120.414,21.40631,81.43877,111.0184,144.1625,21.34882,84.24383,127.8688,95.03173,17.52979,81.31444,110.3763
2025-04-05T19:00:00Z,0.785,0.588,0.578,0.757,1.88,167,29.8,30.3,29.5,29.8,112.0903,19.19128,55.94318,84.72076,117.4533,22.30882,43.977,75.29671,88.93398,15.63663,47.74669,81.49837,92.97955,17.38808,38.29758,60.84618
2025-04-05T19:15:00Z,0.809,0.648,0.619,0.764,1.73,168,29,29.8,29.1,29.1,77.86879,14.91451,29.47821,50.42675,59.47034,11.5422,22.26082,38.47931,62.04388,12.07556,25.95588,40.43608,47.56414,9.418518,19.70605,30.73718
2025-04-05T19:30:00Z,0.779,0.683,0.671,0.804,1.59,166,28.2,29.1,28.7,28.6,40.59545,8.012816,14.94704,25.64017,29.84187,5.854087,11.03756,18.69692,32.53557,6.569763,13.24026,20.57309,23.93809,4.786461,9.76084,14.91982
2025-04-05T19:45:00Z,0.852,0.706,0.711,0.798,1.49,171,27.6,28.6,28.3,28.2,22.15347,4.432972,8.068729,13.9368,14.39881,2.881316,5.30097,9.19669,17.69688,3.627453,7.144142,11.10675,11.42851,2.364133,4.66302,7.266701
2025-04-05T20:00:00Z,0.841,0.764,0.782,0.828,1.39,174,27.1,28.1,28,27.8,7.998771,1.592164,2.928633,5.100225,3.229914,0.6548737,1.130364,1.98895,6.311018,1.299268,2.569847,4.004787,2.539155,0.5318599,1.005329,1.580484
2025-04-05T20:15:00Z,0.876,0.798,0.824,0.846,1.29,176,26.7,27.6,27.5,27.4,1.242959,0.2274147,0.4299423,0.7673382,0.1858206,0,0,0.11875,0.9627141,0.1892339,0.3651,0.5948961,0.1461249,0,0,0.1004119
2025-04-05T20:30:00Z,0.871,0.814,0.835,0.833,1.2,176,26.3,27.2,27.1,27,0.02635904,0,0,0.003632298,0,0,0,0,0.01098887,0,0,0,0,0,0,0
2025-04-06T06:00:00Z,0.877,0.782,0.796,0.842,0.16,208,20.4,21,20.9,20.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-06T06:15:00Z,0.867,0.784,0.817,0.846,0.15,209,20.2,20.8,20.8,20.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-06T06:30:00Z,0.882,0.786,0.816,0.848,0.13,212,20,20.7,20.6,20.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-06T06:45:00Z,0.874,0.784,0.811,0.836,0.13,212,20.3,20.7,20.8,20.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-06T07:00:00Z,0.861,0.759,0.786,0.829,0.17,212,20.5,21,21,20.8,0.1054619,0.002409898,0.009283514,0.0451891,0.4962035,0.1110193,0.1337306,0.2704783,0.06103144,0,0.00428287,0.02401561,0.338435,0,0.1089602,0.1939042
2025-04-06T07:15:00Z,0.819,0.654,0.667,0.815,0.15,217,20,20.6,20.6,20.5,2.962359,0.6521501,0.9128131,1.714276,6.818857,1.463301,2.144085,3.96132,2.156808,0.4930257,0.7719207,1.270236,5.170472,1.134081,1.844351,3.033444
2025-04-06T07:30:00Z,0.838,0.595,0.66,0.778,0.15,218,20.3,20.9,20.9,20.9,18.82247,4.083717,5.576119,10.78837,31.8946,6.908194,9.423696,18.2861,14.28064,3.14412,4.8425,8.272826,24.56656,5.371462,8.219332,14.18124
2025-04-06T07:45:00Z,0.806,0.557,0.621,0.782,0.19,217,21,21.8,21.6,21.6,56.98561,12.41252,16.69206,32.77909,69.43568,15.04505,20.74495,40.00119,44.09573,9.707941,14.68645,25.48848,54.13447,11.84993,18.29934,31.3257
2025-04-06T08:00:00Z,0.8,0.536,0.588,0.773,0.23,218,21.9,22.6,22.4,22.4,88.51839,18.8947,26.89756,51.22366,87.30565,17.7384,28.79017,51.03773,68.69159,14.82215,23.5578,39.8858,68.37509,14.15238,25.39728,40.13382
2025-04-06T08:15:00Z,0.738,0.527,0.577,0.767,0.31,215,22.8,23.3,23.2,23.2,106.7809,22.25427,33.46663,62.01583,103.9278,21.44963,32.63986,60.2829,84.15066,17.76292,29.82062,48.89856,82.1653,17.17351,29.35544,47.64466
2025-04-06T08:30:00Z,0.797,0.557,0.597,0.8,0.39,210,23.3,23.7,23.6,23.6,109.7394,22.90216,33.70428,63.69972,64.86378,13.18098,21.54603,37.93864,86.80113,18.35486,29.85627,50.15097,51.18289,10.5918,18.896,29.85845
2025-04-06T08:45:00Z,0.804,0.504,0.549,0.747,0.43,206,23.5,23.9,23.8,23.8,78.48513,15.55699,26.49378,46.34993,127.203,25.15931,42.85546,75.72939,62.07188,12.58262,23.26803,36.55462,100.8945,20.37815,37.83524,59.84018
2025-04-06T09:00:00Z,0.788,0.495,0.514,0.717,0.52,204,24.5,25.1,24.9,25.1,172.7413,35.50346,55.70753,101.5233,168.1393,32.86688,57.16833,99.04263,137.0111,28.62574,49.6468,80.45367,133.0276,26.61646,50.24657,78.40749
2025-04-06T09:15:00Z,0.738,0.471,0.503,0.735,0.44,199,23.9,24.9,24,24.3,172.9925,33.674,57.83523,101.4412,201.5484,40.10243,65.7941,118.0532,137.0944,27.35651,50.97784,80.27558,159.9493,32.4078,58.35619,93.56239
2025-04-06T09:30:00Z,0.728,0.451,0.499,0.723,0.37,195,23.2,24.9,23.9,24.1,210.5373,42.42284,69.28423,123.2239,228.7052,45.9876,76.24595,134.4993,167.2769,34.30671,61.1683,97.58049,181.3334,37.24824,67.32327,106.6517
2025-04-06T09:45:00Z,0.778,0.481,0.502,0.751,0.35,194,23.4,25,24.1,24.2,177.0168,35.20581,59.0421,103.7172,153.9027,30.91938,51.11672,90.87949,140.6517,28.5857,52.17778,82.2889,122.2443,25.12438,44.64191,72.04454
2025-04-06T10:00:00Z,0.778,0.455,0.501,0.761,0.32,194,23.2,24.7,24.1,24.2,124.2738,24.92319,40.75939,72.72434,143.616,27.62084,47.01483,83.8079,98.81201,20.13293,35.87024,57.5726,112.4941,22.2136,40.75614,66.00368
2025-04-06T10:15:00Z,0.741,0.435,0.463,0.708,0.33,195,23.1,25,23.6,23.7,275.4885,55.25463,87.5153,159.4196,313.5826,63.31048,95.65907,182.5103,219.8723,44.93863,77.70596,126.0685,250.8839,51.67173,86.34278,144.4464
2025-04-06T10:30:00Z,0.74,0.454,0.472,0.721,0.28,192,22.6,24.7,23,22.9,285.1286,58.58123,92.64657,163.7686,201.0663,43.15996,63.43524,115.683,226.6701,47.33015,81.61182,131.2651,158.4115,33.88329,55.90172,90.93697
2025-04-06T10:45:00Z,0.729,0.42,0.441,0.703,0.27,194,22.6,24.7,23.1,23,289.4666,56.58724,95.28544,167.943,268.3376,51.77415,90.24281,157.1685,230.2325,46.13997,84.37792,133.4092,213.9633,42.34948,79.36809,124.9486
2025-04-06T11:00:00Z,0.652,0.384,0.427,0.708,0.29,194,23.2,25.3,23.6,23.5,384.1034,76.36911,124.4379,224.2339,466.3499,93.49024,150.8053,272.7086,306.3613,62.04903,110.544,177.6308,369.2037,76.1431,136.976,216.4689
2025-04-06T11:15:00Z,0.667,0.359,0.386,0.61,0.4,188,23.8,25.6,23.5,23.7,454.1385,89.44577,151.8728,265.9314,571.9493,115.9815,188.9301,335.3572,361.3197,73.00394,134.6525,211.1799,453.8487,93.8311,167.5428,268.0282
2025-04-06T11:30:00Z,0.621,0.351,0.369,0.468,0.45,188,24.3,26.7,23.1,23.5,807.3867,168.9188,250.4675,460.7897,714.7314,149.481,226.291,411.7401,643.3243,136.2819,223.009,371.989,570.4359,118.4278,203.2484,327.2288
2025-04-06T11:45:00Z,0.646,0.344,0.379,0.557,0.46,187,24.3,27.9,23,23.5,1051.416,250.642,321.5698,648.2877,919.7729,203.6227,277.0397,618.5604,788.2377,183.8516,303.7243,515.3802,741.711,155.1637,248.3996,491.9517
2025-04-06T12:00:00Z,0.664,0.34,0.395,0.61,0.45,184,24.2,28.1,23.6,23.8,845.4384,194.0232,270.6996,521.6074,676.1927,133.8407,217.7496,390.6753,690.1972,146.238,248.7385,410.9409,537.9631,108.5435,193.1529,309.6613
2025-04-06T12:15:00Z,0.755,0.41,0.449,0.727,0.37,180,23.1,27.1,23.8,23.5,466.0847,90.95388,155.4924,271.2064,267.5301,53.67373,89.42751,156.698,371.3991,74.352,137.2436,215.7222,213.5739,43.70057,79.09212,124.9317
2025-04-06T12:30:00Z,0.736,0.426,0.462,0.702,0.21,184,21.9,25.5,23.3,22.8,189.346,37.38244,64.56452,111.7229,188.9398,35.86138,64.46159,111.4027,150.8039,30.50044,56.95105,88.93768,150.7847,29.39095,56.36517,88.17661
2025-04-06T12:45:00Z,0.746,0.421,0.446,0.709,0.08,185,21.8,24.9,22.7,22.5,259.7548,50.84039,88.59506,152.9687,244.5124,48.93686,80.89583,143.0158,207.402,41.52586,77.847,121.5369,195.3082,39.74706,71.39167,113.6415
2025-04-06T13:00:00Z,0.754,0.422,0.451,0.716,0.07,189,22.2,24.6,23,23,193.832,39.02589,65.11757,113.9103,208.384,40.92008,70.48233,122.9975,154.9028,31.72023,57.33102,90.58299,166.7822,33.30525,62.34202,97.77821
2025-04-06T13:15:00Z,0.803,0.423,0.459,0.683,0.12,189,22,24.5,22.8,22.7,250.7761,51.56287,80.77262,146.6145,264.5373,53.04846,84.44921,153.9866,201.0977,41.74815,71.2379,116.2269,211.9335,43.34788,75.26369,122.3326
2025-04-06T13:30:00Z,0.768,0.464,0.489,0.734,0.3,191,23,24.7,23.7,23.7,205.6019,41.54007,66.18679,120.1389,149.5632,30.19835,46.21945,87.22464,164.9914,33.70432,58.50773,95.4467,120.2644,24.62874,40.96046,69.41724
2025-04-06T13:45:00Z,0.755,0.46,0.49,0.718,0.37,197,23.1,24.5,23.8,23.7,106.1283,21.49699,34.94822,62.58113,122.6271,24.86268,42.75702,72.84034,85.33106,17.51532,30.84875,49.94082,98.94331,20.38328,36.97603,58.29534
2025-04-06T14:00:00Z,0.735,0.35,0.399,0.685,0.43,189,23.3,25.1,23.9,23.9,236.0241,47.45237,77.77522,137.7877,559.5163,107.955,193.7113,326.6836,188.6146,38.6117,68.70675,109.6414,451.1241,89.14993,167.1042,260.636
2025-04-06T14:15:00Z,0.755,0.487,0.497,0.761,0.41,185,22.8,24.8,23.4,23.4,231.1893,46.94295,75.59864,134.5503,82.12799,14.9992,28.53422,49.46875,185.4836,38.26284,67.35938,107.4302,64.95071,12.241,25.10632,39.07348
2025-04-06T14:30:00Z,0.755,0.402,0.451,0.694,0.5,184,24,25.3,25,24.9,143.8018,28.03755,51.1432,85.84682,238.4464,47.31831,84.70004,142.5755,114.9326,22.97325,44.87701,68.54916,190.6721,38.23875,73.1469,113.0073
2025-04-06T14:45:00Z,0.76,0.436,0.471,0.735,0.43,183,22.9,24.9,23.6,23.6,267.2757,53.37527,90.96078,158.2361,223.8527,44.70631,72.88571,130.6685,213.9806,43.42585,80.00405,125.87,180.6501,36.59467,65.89304,104.4479
2025-04-06T15:00:00Z,0.797,0.626,0.618,0.753,0.46,186,23.4,24.6,24.3,24.1,91.6673,18.21327,31.16729,54.05162,20.98557,4.164595,7.108487,12.36182,74.17693,14.99982,27.82607,43.63002,17.52648,3.543688,6.450688,10.24931
2025-04-06T15:15:00Z,0.793,0.569,0.589,0.793,0.37,181,22.4,23.3,23.2,23,27.37811,5.479187,9.37225,16.2302,28.41152,5.774312,10.1085,17.16448,22.75664,4.637321,8.482569,13.36395,23.43818,4.840806,9.035514,14.02261
2025-04-06T15:30:00Z,0.815,0.513,0.549,0.77,0.27,185,21.7,22.8,22.7,22.5,56.30103,11.2744,18.93141,33.39845,65.89258,13.46727,21.93812,38.95956,45.31315,9.248269,16.77382,26.69911,52.72409,10.9899,19.3514,31.08042
2025-04-06T15:45:00Z,0.794,0.541,0.566,0.766,0.2,187,21.4,22.4,22.3,22.1,49.35502,9.990475,16.89601,29.4582,56.91127,11.35169,19.1854,33.72108,39.59545,8.177224,14.83104,23.45193,45.8142,9.312226,16.88299,26.87316
2025-04-06T16:00:00Z,0.81,0.515,0.556,0.757,0.14,193,21.1,22.2,22.1,21.9,56.92894,11.40809,19.20768,33.71345,69.81102,14.02788,23.61057,41.42629,45.46498,9.260915,16.76538,26.68557,55.59171,11.34766,20.48073,32.58413
2025-04-06T16:15:00Z,0.8,0.537,0.558,0.769,0.1,195,21,22,21.9,21.7,61.61158,12.41129,20.73626,36.49536,62.60442,12.5443,21.03617,37.13268,49.15914,10.05486,18.11962,28.79051,49.8844,10.16837,18.32534,29.22643
2025-04-06T16:30:00Z,0.822,0.586,0.607,0.78,0.08,199,21.1,22,21.9,21.7,67.01637,13.48603,22.31316,39.62049,28.16709,5.87046,9.448292,16.29491,53.43697,10.91486,19.48159,31.25635,22.1745,4.667973,8.04066,12.76807
2025-04-06T16:45:00Z,0.831,0.55,0.584,0.778,0.05,196,20.9,21.8,21.7,21.5,41.29736,8.268511,13.72481,24.35884,44.775,9.155591,15.1114,26.54166,33.22668,6.76807,12.10282,19.36152,35.90125,7.472876,13.26165,21.11738
2025-04-06T17:00:00Z,0.83,0.558,0.569,0.783,0.03,200,20.8,21.7,21.6,21.4,38.27313,7.673451,13.04262,22.74626,38.72615,7.412579,12.7077,22.66574,30.73835,6.266945,11.4356,18.07265,30.98624,6.087504,11.32286,17.9921
2025-04-06T17:15:00Z,0.839,0.596,0.628,0.779,0.02,199,20.6,21.5,21.4,21.2,40.29752,8.053571,13.50216,23.86293,23.52398,4.640051,8.141104,13.87711,32.41575,6.570953,11.87887,18.97859,19.17124,3.84639,7.159799,11.12983
2025-04-06T17:30:00Z,0.833,0.613,0.626,0.793,0.01,204,21,21.6,21.7,21.6,20.71236,4.15431,7.050025,12.30482,18.10769,3.569113,6.258523,10.8207,16.90378,3.443468,6.240333,9.899512,14.88211,2.987083,5.561265,8.750834
2025-04-06T17:45:00Z,0.859,0.599,0.631,0.801,0.04,203,20.7,21.4,21.3,21.2,14.95663,3.015309,5.129327,8.925066,17.52335,3.446854,5.759147,10.34006,12.33197,2.521923,4.573776,7.235434,14.25363,2.875613,5.187898,8.34448
2025-04-06T18:00:00Z,0.856,0.65,0.665,0.801,0.03,200,20.7,21.2,21.3,21.2,15.8155,3.177302,5.330273,9.386377,12.36018,2.496721,4.153155,7.340433,12.89142,2.631512,4.731905,7.527464,10.05608,2.061979,3.696583,5.865787
2025-04-06T18:15:00Z,0.865,0.649,0.668,0.811,0.03,204,20.5,21.1,21.1,21,11.62374,2.333852,3.911108,6.893788,10.78792,2.166965,3.621856,6.398745,9.452407,1.93409,3.457877,5.500922,8.779803,1.793918,3.214164,5.107234
2025-04-06T18:30:00Z,0.817,0.642,0.653,0.813,0.02,203,20.5,21,21.1,21.1,9.921962,1.989425,3.332069,5.870654,10.81137,2.158245,3.652201,6.415025,8.056541,1.648285,2.939993,4.677082,8.725314,1.780572,3.208005,5.064011
2025-04-06T18:45:00Z,0.843,0.669,0.656,0.82,0.03,204,20.4,21,21,20.9,8.557522,1.737404,2.923151,5.111732,8.018767,1.631166,2.792698,4.821061,6.891855,1.425546,2.560919,4.029588,6.39795,1.329775,2.438654,3.788802
2025-04-06T19:00:00Z,0.813,0.611,0.642,0.775,0.02,203,20.3,20.8,20.9,20.9,12.46053,2.471966,4.348855,7.477083,16.31112,3.194754,5.611086,9.735985,9.925379,2.005828,3.764066,5.845129,12.9539,2.584095,4.897781,7.598117
2025-04-06T19:15:00Z,0.834,0.629,0.657,0.796,0.04,208,20.5,21.1,21.2,21.1,15.07687,2.944841,5.180189,8.987198,13.83712,2.756285,4.738936,8.261441,12.00005,2.391201,4.497314,7.018392,11.10085,2.240435,4.121522,6.452065
2025-04-06T19:30:00Z,0.858,0.73,0.745,0.813,0.01,207,20.3,20.9,20.9,20.8,7.226105,1.460831,2.409229,4.282628,3.566986,0.7079114,1.18565,2.096243,5.756085,1.186546,2.101575,3.320595,2.822815,0.5751367,1.036991,1.595192
2025-04-06T19:45:00Z,0.853,0.751,0.769,0.841,0.02,208,20.4,20.9,21,20.9,2.298639,0.4613514,0.7873871,1.376801,1.638656,0.3320648,0.5764258,0.9710239,1.816794,0.3796352,0.6807649,1.027916,1.306227,0.2746247,0.4831775,0.716212
2025-04-06T20:00:00Z,0.866,0.767,0.796,0.84,-0.02,206,20.2,20.8,20.9,20.8,1.143335,0.2277727,0.3864613,0.6807283,0.5347035,0.1059788,0.1725138,0.3228696,0.896336,0.1939764,0.3334576,0.4817347,0.4219652,0.1049626,0.1547287,0.277491
2025-04-06T20:15:00Z,0.879,0.781,0.823,0.861,-0.01,208,20.3,20.8,20.9,20.8,0.1613352,0.00597073,0.0337784,0.08237038,0,0,0,0,0.1148353,0.001764667,0.02689819,0.0347356,0,0,0,0
2025-04-06T20:30:00Z,0.874,0.791,0.822,0.842,-0.03,210,20.4,20.8,21,20.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-07T06:00:00Z,0.882,0.75,0.776,0.85,-0.05,226,20.9,21.3,21.3,21.2,0,0,0,0,0,0,0,0,0,0,0,5.78E-04,0,0,0,0
2025-04-07T06:15:00Z,0.861,0.764,0.803,0.848,-0.06,231,20.7,21.2,21.1,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-07T06:30:00Z,0.895,0.766,0.803,0.849,-0.06,228,20.5,21,21,20.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-07T06:45:00Z,0.88,0.754,0.804,0.855,-0.06,230,20.4,20.9,20.9,20.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-07T07:00:00Z,0.87,0.759,0.795,0.836,-0.06,229,20.3,20.9,20.9,20.7,0,0,0,0,0,0,0,0,0,0,0,8.70E-04,0,0,0,0
2025-04-07T07:15:00Z,0.843,0.745,0.763,0.836,-0.06,229,20.4,21,20.9,20.7,0.2089308,0,0.03115673,0.1121558,0.364199,0,0.116561,0.2217689,0.1559831,0,0.02585146,0.03187957,0.2742443,0,0.1051254,0.1137234
2025-04-07T07:30:00Z,0.825,0.684,0.701,0.798,-0.05,230,20.4,21,20.9,20.7,1.644183,0.3219811,0.5737877,1.012719,2.821084,0.5947049,1.056239,1.803661,1.30607,0.2857789,0.5001908,0.7374268,2.273046,0.5089675,0.9153605,1.377137
2025-04-07T07:45:00Z,0.832,0.651,0.648,0.81,-0.05,231,20.5,21,21,20.8,4.250796,0.8743708,1.491283,2.617325,4.684521,0.938408,1.601938,2.860455,3.429821,0.7365462,1.299322,2.013846,3.80424,0.7905157,1.404039,2.223628
2025-04-07T08:00:00Z,0.811,0.61,0.572,0.788,-0.05,226,20.6,21.1,21.1,20.9,4.920097,1.006953,1.702966,3.010099,6.675138,1.361122,2.268614,4.083436,4.000095,0.8497193,1.492797,2.346985,5.405776,1.12803,2.006119,3.190813
2025-04-07T08:15:00Z,0.83,0.623,0.603,0.798,-0.06,220,20.7,21.2,21.1,21,6.077832,1.249284,2.106911,3.714887,5.715543,1.18859,2.072881,3.570146,4.948731,1.047643,1.847205,2.904556,4.802279,1.009095,1.832062,2.830785
2025-04-07T08:30:00Z,0.839,0.642,0.644,0.794,-0.06,229,20.7,21.2,21.2,21,6.113593,1.256775,2.159355,3.757189,5.770889,1.19802,1.913033,3.498063,5.105202,1.078535,1.929309,3.017306,4.782149,1.017689,1.732924,2.816813
2025-04-07T08:45:00Z,0.825,0.666,0.682,0.822,-0.05,226,20.7,21.3,21.2,21.1,4.858254,0.995219,1.698968,2.980507,3.420915,0.7016821,1.183686,2.080737,4.13248,0.8770784,1.541955,2.418619,2.932717,0.6447392,1.098619,1.686616
2025-04-07T09:00:00Z,0.851,0.704,0.726,0.842,-0.05,226,20.8,21.3,21.2,21.1,5.670499,1.17342,1.916926,3.439007,2.143137,0.4494662,0.7721045,1.335297,4.710688,1.007687,1.729357,2.749858,1.748038,0.393161,0.6888534,1.002785
2025-04-07T09:15:00Z,0.833,0.518,0.548,0.758,-0.05,222,21,21.4,21.4,21.2,21.59241,4.440144,7.40949,13.18014,27.95778,5.867017,9.925854,17.38214,17.66687,3.656897,6.488263,10.45702,23.1389,4.816579,8.758792,13.97367
2025-04-07T09:30:00Z,0.753,0.42,0.462,0.701,-0.06,221,20.9,21.4,21.4,21.3,30.75604,6.356101,10.84115,18.95733,77.26423,15.35444,26.82378,46.83491,25.13209,5.210141,9.465418,15.08041,62.85456,12.59214,23.23839,36.99393
2025-04-07T09:45:00Z,0.746,0.429,0.465,0.712,-0.05,218,21.1,21.7,21.7,21.6,80.44821,16.74851,27.34732,48.86357,106.2525,22.22956,35.90738,64.08821,65.39503,13.5989,23.79551,38.70808,86.46348,17.99874,31.1715,50.76193
2025-04-07T10:00:00Z,0.756,0.397,0.425,0.686,-0.04,217,21.5,22.1,22.2,22.2,118.6762,24.65156,40.55558,72.61568,144.0476,29.6527,51.8353,90.74472,96.60128,20.01224,35.35338,57.71542,118.9728,24.34538,45.26183,72.65092
2025-04-07T10:15:00Z,0.778,0.491,0.5,0.708,-0.04,213,22.1,22.8,22.8,22.8,143.1411,29.56457,51.47084,88.92176,65.35688,13.53004,22.73545,39.89657,117.0816,24.13668,45.09025,71.02585,53.3718,11.05808,19.84036,31.76621
2025-04-07T10:30:00Z,0.778,0.446,0.464,0.731,-0.06,211,21.9,22.6,22.4,22.3,64.76525,13.39447,22.8944,39.97913,63.25444,13.2529,22.90126,39.45034,53.06264,10.94734,20.00231,31.88832,52.01039,10.79127,19.95918,31.37157
2025-04-07T10:45:00Z,0.737,0.378,0.408,0.682,-0.06,212,21.9,22.7,22.6,22.6,122.8042,25.14917,43.84896,76.17087,139.3306,29.17196,51.3749,88.33818,100.3601,20.51076,38.15496,60.57449,114.2855,23.63474,44.72255,70.33009
2025-04-07T11:00:00Z,0.691,0.357,0.379,0.649,-0.03,206,22.8,23.7,23.6,23.7,208.8884,43.36374,74.62086,129.8244,211.0645,44.22612,76.08038,131.2336,170.4287,35.16266,64.58508,103.0461,172.0592,35.74784,65.37855,104.175
2025-04-07T11:15:00Z,0.677,0.329,0.347,0.667,-0.02,204,24,25.1,24.7,25.2,254.4131,54.0619,89.04734,157.8837,242.487,48.24237,82.83894,145.6759,207.7328,43.69846,77.65099,125.6609,195.1541,39.12925,72.25221,115.5537
2025-04-07T11:30:00Z,0.714,0.392,0.422,0.681,0.05,201,23.5,24.9,23.8,24.1,249.085,51.03154,83.52662,150.8496,116.6453,24.59582,38.69826,70.46703,202.9813,41.63274,73.3764,119.9889,93.41865,19.82706,33.94724,55.84718
2025-04-07T11:45:00Z,0.716,0.382,0.404,0.673,0.07,202,23.7,24.8,24.3,24.6,167.6292,34.7051,58.39848,103.4963,170.5527,35.53132,58.19962,103.2989,137.3992,28.2735,50.8539,82.41719,140.393,29.19576,50.49566,82.51762
2025-04-07T12:00:00Z,0.688,0.38,0.412,0.664,0.06,207,23.7,24.8,24.4,24.7,166.7664,35.631,58.7491,104.1963,150.5865,30.78225,48.48248,90.83442,137.8864,29.07622,51.82615,83.66551,121.3326,25.06365,43.01799,72.47006
2025-04-07T12:15:00Z,0.688,0.333,0.357,0.635,0.12,205,23.9,25.4,24.3,24.7,280.2621,58.19707,97.62053,172.5892,299.3917,62.35461,103.8462,184.8506,230.3446,47.50506,85.40942,137.9898,247.6722,50.85865,91.41479,147.9756
2025-04-07T12:30:00Z,0.677,0.345,0.357,0.614,0.15,206,23.6,25.4,24.4,24.7,259.1558,55.2695,87.95961,158.6662,202.5676,44.71867,72.20131,129.9545,211.6556,44.72276,76.78381,126.4093,168.7712,35.91711,61.67493,103.7526
2025-04-07T12:45:00Z,0.66,0.319,0.343,0.647,0.19,201,23.2,25,23.8,23.9,177.1132,38.32359,63.07457,110.0173,250.9346,52.79021,92.07574,156.1613,144.8934,30.84093,54.54272,87.40614,205.084,42.45026,79.97595,123.7919
2025-04-07T13:00:00Z,0.658,0.308,0.337,0.624,0.2,206,23.2,25.3,23.7,23.8,277.8781,59.45097,99.1243,173.727,263.3625,56.00534,94.56857,164.338,226.3446,47.93689,86.34985,137.9107,213.6046,44.90341,81.33051,129.7326
2025-04-07T13:15:00Z,0.669,0.28,0.296,0.563,0.19,207,22.7,25.4,23.4,23.3,414.5619,86.55628,150.3945,260.033,503.8944,108.9971,179.3641,315.5642,338.835,70.20847,130.4796,206.1837,414.7713,87.50171,156.7197,250.9275
2025-04-07T13:30:00Z,0.675,0.291,0.321,0.597,0.21,211,22.6,25.2,22.5,22.6,497.2049,105.5366,168.3251,302.2543,371.3806,79.82056,128.8089,230.8668,403.432,85.20874,146.747,239.7025,303.4348,64.34537,111.5455,183.037
